customer_id,custom_segment
CUST-08656,Dormant
CUST-08657,New Joiner
CUST-08658,VIP
CUST-08659,Loyal
CUST-08660,Dormant
CUST-08661,Dormant
CUST-08662,Loyal
CUST-08663,New Joiner
CUST-08664,New Joiner
CUST-08665,Loyal
CUST-08666,At Risk
CUST-08667,Loyal
CUST-08668,At Risk
CUST-08669,VIP
CUST-08670,Loyal
CUST-08671,Loyal
CUST-08672,Loyal
CUST-08673,Loyal
CUST-08674,At Risk
CUST-08675,At Risk
CUST-08676,VIP
CUST-08677,New Joiner
CUST-08678,Dormant
CUST-08679,Loyal
CUST-08680,At Risk
CUST-08681,Loyal
CUST-08682,Dormant
CUST-08683,New Joiner
CUST-08684,At Risk
CUST-08685,Dormant
CUST-08686,At Risk
CUST-08687,Loyal
CUST-08688,Loyal
CUST-08689,Dormant
CUST-08690,At Risk
CUST-08691,Dormant
CUST-08692,New Joiner
CUST-08693,New Joiner
CUST-08694,Dormant
CUST-08695,Loyal
CUST-08696,Loyal
CUST-08697,Dormant
CUST-08698,Loyal
CUST-08699,Dormant
CUST-08700,Loyal
CUST-08701,Loyal
CUST-08702,Dormant
CUST-08703,New Joiner
CUST-08704,At Risk
CUST-08705,At Risk
CUST-08706,VIP
CUST-08707,VIP
CUST-08708,New Joiner
CUST-08709,At Risk
CUST-08710,Dormant
CUST-08711,Loyal
CUST-08712,Dormant
CUST-08713,New Joiner
CUST-08714,New Joiner
CUST-08715,Loyal
CUST-08716,Dormant
CUST-08717,At Risk
CUST-08718,VIP
CUST-08719,Dormant
CUST-08720,Dormant
CUST-08721,Loyal
CUST-08722,Loyal
CUST-08723,New Joiner
CUST-08724,At Risk
CUST-08725,At Risk
CUST-08726,At Risk
CUST-08727,At Risk
CUST-08728,Loyal
CUST-08729,Loyal
CUST-08730,At Risk
CUST-08731,Loyal
CUST-08732,At Risk
CUST-08733,VIP
CUST-08734,Dormant
CUST-08735,At Risk
CUST-08736,At Risk
CUST-08737,Loyal
CUST-08738,Loyal
CUST-08739,VIP
CUST-08740,Dormant
CUST-08741,At Risk
CUST-08742,At Risk
CUST-08743,Dormant
CUST-08744,Dormant
CUST-08745,Loyal
CUST-08746,Dormant
CUST-08747,VIP
CUST-08748,VIP
CUST-08749,At Risk
CUST-08750,Loyal
CUST-08751,At Risk
CUST-08752,New Joiner
CUST-08753,Loyal
CUST-08754,VIP
CUST-08755,Loyal
CUST-08756,Dormant
CUST-08757,Loyal
CUST-08758,VIP
CUST-08759,Loyal
CUST-08760,VIP
CUST-08761,At Risk
CUST-08762,New Joiner
CUST-08763,New Joiner
CUST-08764,VIP
CUST-08765,New Joiner
CUST-08766,Dormant
CUST-08767,Dormant
CUST-08768,New Joiner
CUST-08769,Loyal
CUST-08770,Dormant
CUST-08771,At Risk
CUST-08772,At Risk
CUST-08773,Dormant
CUST-08774,VIP
CUST-08775,Loyal
CUST-08776,New Joiner
CUST-08777,Loyal
CUST-08778,Dormant
CUST-08779,At Risk
CUST-08780,At Risk
CUST-08781,At Risk
CUST-08782,At Risk
CUST-08783,Dormant
CUST-08784,Dormant
CUST-08785,Dormant
CUST-08786,New Joiner
CUST-08787,Loyal
CUST-08788,Dormant
CUST-08789,Dormant
CUST-08790,At Risk
CUST-08791,Loyal
CUST-08792,Loyal
CUST-08793,Dormant
CUST-08794,VIP
CUST-08795,Loyal
CUST-08796,Dormant
CUST-08797,Dormant
CUST-08798,Dormant
CUST-08799,Loyal
CUST-08800,At Risk
CUST-08801,Loyal
CUST-08802,Loyal
CUST-08803,Dormant
CUST-08804,New Joiner
CUST-08805,Dormant
CUST-08806,Loyal
CUST-08807,New Joiner
CUST-08808,Loyal
CUST-08809,Dormant
CUST-08810,At Risk
CUST-08811,New Joiner
CUST-08812,Loyal
CUST-08813,At Risk
CUST-08814,Dormant
CUST-08815,New Joiner
CUST-08816,Loyal
CUST-08817,Dormant
CUST-08818,Dormant
CUST-08819,VIP
CUST-08820,Dormant
CUST-08821,At Risk
CUST-08822,Dormant
CUST-08823,Dormant
CUST-08824,Dormant
CUST-08825,At Risk
CUST-08826,Loyal
CUST-08827,At Risk
CUST-08828,Dormant
CUST-08829,Dormant
CUST-08830,Loyal
CUST-08831,Dormant
CUST-08832,At Risk
CUST-08833,At Risk
CUST-08834,VIP
CUST-08835,Loyal
CUST-08836,Loyal
CUST-08837,New Joiner
CUST-08838,VIP
CUST-08839,Dormant
CUST-08840,New Joiner
CUST-08841,Dormant
CUST-08842,Dormant
CUST-08843,VIP
CUST-08844,Loyal
CUST-08845,Dormant
CUST-08846,VIP
CUST-08847,Dormant
CUST-08848,Loyal
CUST-08849,At Risk
CUST-08850,VIP
CUST-08851,Dormant
CUST-08852,VIP
CUST-08853,New Joiner
CUST-08854,Loyal
CUST-08855,Dormant
CUST-08856,Loyal
CUST-08857,Loyal
CUST-08858,VIP
CUST-08859,Loyal
CUST-08860,New Joiner
CUST-08861,New Joiner
CUST-08862,Dormant
CUST-08863,At Risk
CUST-08864,At Risk
CUST-08865,New Joiner
CUST-08866,VIP
CUST-08867,Dormant
CUST-08868,At Risk
CUST-08869,At Risk
CUST-08870,At Risk
CUST-08871,At Risk
CUST-08872,Dormant
CUST-08873,Dormant
CUST-08874,Loyal
CUST-08875,VIP
CUST-08876,At Risk
CUST-08877,Dormant
CUST-08878,New Joiner
CUST-08879,Dormant
CUST-08880,At Risk
CUST-08881,At Risk
CUST-08882,Loyal
CUST-08883,At Risk
CUST-08884,Dormant
CUST-08885,At Risk
CUST-08886,New Joiner
CUST-08887,Dormant
CUST-08888,Loyal
CUST-08889,VIP
CUST-08890,VIP
CUST-08891,Dormant
CUST-08892,New Joiner
CUST-08893,New Joiner
CUST-08894,Loyal
CUST-08895,VIP
CUST-08896,Loyal
CUST-08897,At Risk
CUST-08898,At Risk
CUST-08899,At Risk
CUST-08900,Dormant
CUST-08901,Loyal
CUST-08902,Loyal
CUST-08903,New Joiner
CUST-08904,Dormant
CUST-08905,At Risk
CUST-08906,VIP
CUST-08907,Loyal
CUST-08908,Loyal
CUST-08909,Loyal
CUST-08910,At Risk
CUST-08911,Loyal
CUST-08912,New Joiner
CUST-08913,VIP
CUST-08914,Dormant
CUST-08915,Loyal
CUST-08916,At Risk
CUST-08917,Loyal
CUST-08918,New Joiner
CUST-08919,VIP
CUST-08920,VIP
CUST-08921,Loyal
CUST-08922,At Risk
CUST-08923,At Risk
CUST-08924,At Risk
CUST-08925,New Joiner
CUST-08926,Dormant
CUST-08927,Loyal
CUST-08928,At Risk
CUST-08929,Loyal
CUST-08930,Dormant
CUST-08931,Dormant
CUST-08932,Loyal
CUST-08933,Loyal
CUST-08934,Loyal
CUST-08935,Loyal
CUST-08936,Loyal
CUST-08937,At Risk
CUST-08938,At Risk
CUST-08939,Loyal
CUST-08940,At Risk
CUST-08941,At Risk
CUST-08942,At Risk
CUST-08943,Loyal
CUST-08944,New Joiner
CUST-08945,New Joiner
CUST-08946,Loyal
CUST-08947,At Risk
CUST-08948,Dormant
CUST-08949,Loyal
CUST-08950,New Joiner
CUST-08951,Dormant
CUST-08952,Dormant
CUST-08953,At Risk
CUST-08954,At Risk
CUST-08955,At Risk
CUST-08956,New Joiner
CUST-08957,New Joiner
CUST-08958,Loyal
CUST-08959,Loyal
CUST-08960,New Joiner
CUST-08961,Dormant
CUST-08962,New Joiner
CUST-08963,VIP
CUST-08964,Loyal
CUST-08965,At Risk
CUST-08966,VIP
CUST-08967,At Risk
CUST-08968,Dormant
CUST-08969,New Joiner
CUST-08970,Dormant
CUST-08971,Dormant
CUST-08972,Dormant
CUST-08973,Loyal
CUST-08974,New Joiner
CUST-08975,At Risk
CUST-08976,New Joiner
CUST-08977,Loyal
CUST-08978,Dormant
CUST-08979,New Joiner
CUST-08980,At Risk
CUST-08981,Loyal
CUST-08982,Loyal
CUST-08983,At Risk
CUST-08984,New Joiner
CUST-08985,VIP
CUST-08986,Dormant
CUST-08987,Dormant
CUST-08988,New Joiner
CUST-08989,New Joiner
CUST-08990,New Joiner
CUST-08991,At Risk
CUST-08992,Loyal
CUST-08993,Loyal
CUST-08994,New Joiner
CUST-08995,New Joiner
CUST-08996,Dormant
CUST-08997,At Risk
CUST-08998,Dormant
CUST-08999,Loyal
CUST-09000,New Joiner
CUST-09001,New Joiner
CUST-09002,New Joiner
CUST-09003,Loyal
CUST-09004,Loyal
CUST-09005,Dormant
CUST-09006,Loyal
CUST-09007,At Risk
CUST-09008,Dormant
CUST-09009,VIP
CUST-09010,Dormant
CUST-09011,Loyal
CUST-09012,Dormant
CUST-09013,At Risk
CUST-09014,New Joiner
CUST-09015,Loyal
CUST-09016,At Risk
CUST-09017,Loyal
CUST-09018,Loyal
CUST-09019,Loyal
CUST-09020,At Risk
CUST-09021,Loyal
CUST-09022,New Joiner
CUST-09023,Loyal
CUST-09024,VIP
CUST-09025,Loyal
CUST-09026,At Risk
CUST-09027,At Risk
CUST-09028,Dormant
CUST-09029,VIP
CUST-09030,At Risk
CUST-09031,VIP
CUST-09032,Loyal
CUST-09033,At Risk
CUST-09034,VIP
CUST-09035,Dormant
CUST-09036,New Joiner
CUST-09037,Loyal
CUST-09038,Loyal
CUST-09039,Dormant
CUST-09040,Dormant
CUST-09041,At Risk
CUST-09042,Dormant
CUST-09043,New Joiner
CUST-09044,New Joiner
CUST-09045,Loyal
CUST-09046,New Joiner
CUST-09047,Dormant
CUST-09048,At Risk
CUST-09049,Loyal
CUST-09050,Loyal
CUST-09051,New Joiner
CUST-09052,Loyal
CUST-09053,Dormant
CUST-09054,New Joiner
CUST-09055,Loyal
CUST-09056,Dormant
CUST-09057,Loyal
CUST-09058,Loyal
CUST-09059,Dormant
CUST-09060,Loyal
CUST-09061,New Joiner
CUST-09062,Dormant
CUST-09063,Dormant
CUST-09064,At Risk
CUST-09065,Dormant
CUST-09066,Dormant
CUST-09067,Loyal
CUST-09068,At Risk
CUST-09069,New Joiner
CUST-09070,New Joiner
CUST-09071,Loyal
CUST-09072,VIP
CUST-09073,Loyal
CUST-09074,Loyal
CUST-09075,VIP
CUST-09076,At Risk
CUST-09077,VIP
CUST-09078,New Joiner
CUST-09079,New Joiner
CUST-09080,New Joiner
CUST-09081,Dormant
CUST-09082,Dormant
CUST-09083,At Risk
CUST-09084,Dormant
CUST-09085,Dormant
CUST-09086,Dormant
CUST-09087,At Risk
CUST-09088,Dormant
CUST-09089,New Joiner
CUST-09090,VIP
CUST-09091,Loyal
CUST-09092,VIP
CUST-09093,Loyal
CUST-09094,New Joiner
CUST-09095,Loyal
CUST-09096,New Joiner
CUST-09097,VIP
CUST-09098,Loyal
CUST-09099,New Joiner
CUST-09100,At Risk
CUST-09101,Loyal
CUST-09102,Loyal
CUST-09103,Dormant
CUST-09104,New Joiner
CUST-09105,Dormant
CUST-09106,New Joiner
CUST-09107,Dormant
CUST-09108,Dormant
CUST-09109,New Joiner
CUST-09110,Dormant
CUST-09111,Dormant
CUST-09112,New Joiner
CUST-09113,At Risk
CUST-09114,Loyal
CUST-09115,At Risk
CUST-09116,New Joiner
CUST-09117,Loyal
CUST-09118,VIP
CUST-09119,Dormant
CUST-09120,Loyal
CUST-09121,Loyal
CUST-09122,At Risk
CUST-09123,Dormant
CUST-09124,New Joiner
CUST-09125,Loyal
CUST-09126,Loyal
CUST-09127,New Joiner
CUST-09128,New Joiner
CUST-09129,New Joiner
CUST-09130,At Risk
CUST-09131,At Risk
CUST-09132,Dormant
CUST-09133,Dormant
CUST-09134,Loyal
CUST-09135,Loyal
CUST-09136,At Risk
CUST-09137,Loyal
CUST-09138,Dormant
CUST-09139,Dormant
CUST-09140,VIP
CUST-09141,Dormant
CUST-09142,Dormant
CUST-09143,Loyal
CUST-09144,Dormant
CUST-09145,Loyal
CUST-09146,New Joiner
CUST-09147,At Risk
CUST-09148,Loyal
CUST-09149,Loyal
CUST-09150,New Joiner
CUST-09151,Loyal
CUST-09152,Dormant
CUST-09153,Loyal
CUST-09154,New Joiner
CUST-09155,Loyal
CUST-09156,Dormant
CUST-09157,At Risk
CUST-09158,Loyal
CUST-09159,Loyal
CUST-09160,New Joiner
CUST-09161,VIP
CUST-09162,Loyal
CUST-09163,VIP
CUST-09164,Loyal
CUST-09165,At Risk
CUST-09166,Dormant
CUST-09167,Dormant
CUST-09168,Loyal
CUST-09169,Dormant
CUST-09170,Dormant
CUST-09171,At Risk
CUST-09172,At Risk
CUST-09173,Loyal
CUST-09174,New Joiner
CUST-09175,Loyal
CUST-09176,At Risk
CUST-09177,Loyal
CUST-09178,Dormant
CUST-09179,At Risk
CUST-09180,New Joiner
CUST-09181,New Joiner
CUST-09182,Loyal
CUST-09183,Loyal
CUST-09184,VIP
CUST-09185,Loyal
CUST-09186,At Risk
CUST-09187,New Joiner
CUST-09188,Loyal
CUST-09189,Loyal
CUST-09190,At Risk
CUST-09191,VIP
CUST-09192,Dormant
CUST-09193,At Risk
CUST-09194,Loyal
CUST-09195,Dormant
CUST-09196,At Risk
CUST-09197,Dormant
CUST-09198,Dormant
CUST-09199,Loyal
CUST-09200,Loyal
CUST-09201,Dormant
CUST-09202,Loyal
CUST-09203,At Risk
CUST-09204,Loyal
CUST-09205,Loyal
CUST-09206,Dormant
CUST-09207,Dormant
CUST-09208,New Joiner
CUST-09209,Loyal
CUST-09210,At Risk
CUST-09211,New Joiner
CUST-09212,At Risk
CUST-09213,New Joiner
CUST-09214,New Joiner
CUST-09215,VIP
CUST-09216,New Joiner
CUST-09217,Dormant
CUST-09218,Dormant
CUST-09219,Loyal
CUST-09220,VIP
CUST-09221,Loyal
CUST-09222,At Risk
CUST-09223,Loyal
CUST-09224,Loyal
CUST-09225,Dormant
CUST-09226,At Risk
CUST-09227,VIP
CUST-09228,Dormant
CUST-09229,New Joiner
CUST-09230,Dormant
CUST-09231,Dormant
CUST-09232,Loyal
CUST-09233,New Joiner
CUST-09234,Loyal
CUST-09235,Dormant
CUST-09236,Loyal
CUST-09237,Dormant
CUST-09238,Loyal
CUST-09239,Dormant
CUST-09240,Loyal
CUST-09241,New Joiner
CUST-09242,VIP
CUST-09243,VIP
CUST-09244,At Risk
CUST-09245,Dormant
CUST-09246,At Risk
CUST-09247,Loyal
CUST-09248,New Joiner
CUST-09249,Loyal
CUST-09250,Loyal
CUST-09251,At Risk
CUST-09252,Dormant
CUST-09253,Dormant
CUST-09254,Loyal
CUST-09255,Loyal
CUST-09256,Loyal
CUST-09257,Loyal
CUST-09258,Loyal
CUST-09259,Loyal
CUST-09260,At Risk
CUST-09261,New Joiner
CUST-09262,Dormant
CUST-09263,Dormant
CUST-09264,At Risk
CUST-09265,New Joiner
CUST-09266,Loyal
CUST-09267,Dormant
CUST-09268,At Risk
CUST-09269,Dormant
CUST-09270,New Joiner
CUST-09271,Dormant
CUST-09272,Dormant
CUST-09273,Loyal
CUST-09274,Dormant
CUST-09275,Loyal
CUST-09276,Loyal
CUST-09277,At Risk
CUST-09278,At Risk
CUST-09279,At Risk
CUST-09280,At Risk
CUST-09281,Loyal
CUST-09282,Loyal
CUST-09283,Dormant
CUST-09284,At Risk
CUST-09285,Loyal
CUST-09286,VIP
CUST-09287,At Risk
CUST-09288,Loyal
CUST-09289,Dormant
CUST-09290,At Risk
CUST-09291,Loyal
CUST-09292,At Risk
CUST-09293,Dormant
CUST-09294,Loyal
CUST-09295,At Risk
CUST-09296,Dormant
CUST-09297,Loyal
CUST-09298,At Risk
CUST-09299,Dormant
CUST-09300,At Risk
CUST-09301,New Joiner
CUST-09302,Dormant
CUST-09303,Dormant
CUST-09304,Loyal
CUST-09305,Loyal
CUST-09306,New Joiner
CUST-09307,New Joiner
CUST-09308,VIP
CUST-09309,Dormant
CUST-09310,VIP
CUST-09311,Dormant
CUST-09312,New Joiner
CUST-09313,New Joiner
CUST-09314,Dormant
CUST-09315,Loyal
CUST-09316,Loyal
CUST-09317,Dormant
CUST-09318,At Risk
CUST-09319,VIP
CUST-09320,New Joiner
CUST-09321,Dormant
CUST-09322,At Risk
CUST-09323,New Joiner
CUST-09324,Loyal
CUST-09325,New Joiner
CUST-09326,Loyal
CUST-09327,Dormant
CUST-09328,Dormant
CUST-09329,Loyal
CUST-09330,At Risk
CUST-09331,VIP
CUST-09332,Dormant
CUST-09333,New Joiner
CUST-09334,VIP
CUST-09335,New Joiner
CUST-09336,At Risk
CUST-09337,Loyal
CUST-09338,At Risk
CUST-09339,VIP
CUST-09340,New Joiner
CUST-09341,At Risk
CUST-09342,Loyal
CUST-09343,At Risk
CUST-09344,Dormant
CUST-09345,Dormant
CUST-09346,At Risk
CUST-09347,Dormant
CUST-09348,Loyal
CUST-09349,VIP
CUST-09350,Loyal
CUST-09351,Dormant
CUST-09352,New Joiner
CUST-09353,At Risk
CUST-09354,Loyal
CUST-09355,At Risk
CUST-09356,Loyal
CUST-09357,Loyal
CUST-09358,Dormant
CUST-09359,New Joiner
CUST-09360,VIP
CUST-09361,Dormant
CUST-09362,Dormant
CUST-09363,Dormant
CUST-09364,At Risk
CUST-09365,VIP
CUST-09366,Dormant
CUST-09367,VIP
CUST-09368,New Joiner
CUST-09369,VIP
CUST-09370,Dormant
CUST-09371,Dormant
CUST-09372,At Risk
CUST-09373,Loyal
CUST-09374,At Risk
CUST-09375,Loyal
CUST-09376,At Risk
CUST-09377,VIP
CUST-09378,Dormant
CUST-09379,At Risk
CUST-09380,Loyal
CUST-09381,At Risk
CUST-09382,New Joiner
CUST-09383,Dormant
CUST-09384,VIP
CUST-09385,New Joiner
CUST-09386,Loyal
CUST-09387,Loyal
CUST-09388,At Risk
CUST-09389,At Risk
CUST-09390,At Risk
CUST-09391,Loyal
CUST-09392,New Joiner
CUST-09393,New Joiner
CUST-09394,VIP
CUST-09395,New Joiner
CUST-09396,At Risk
CUST-09397,At Risk
CUST-09398,Dormant
CUST-09399,New Joiner
CUST-09400,Dormant
CUST-09401,Loyal
CUST-09402,Loyal
CUST-09403,VIP
CUST-09404,VIP
CUST-09405,Loyal
CUST-09406,Loyal
CUST-09407,Loyal
CUST-09408,VIP
CUST-09409,VIP
CUST-09410,Dormant
CUST-09411,Loyal
CUST-09412,Loyal
CUST-09413,Loyal
CUST-09414,At Risk
CUST-09415,At Risk
CUST-09416,Loyal
CUST-09417,VIP
CUST-09418,Dormant
CUST-09419,Dormant
CUST-09420,New Joiner
CUST-09421,At Risk
CUST-09422,New Joiner
CUST-09423,Loyal
CUST-09424,At Risk
CUST-09425,New Joiner
CUST-09426,Loyal
CUST-09427,Dormant
CUST-09428,Loyal
CUST-09429,New Joiner
CUST-09430,New Joiner
CUST-09431,VIP
CUST-09432,Loyal
CUST-09433,Loyal
CUST-09434,At Risk
CUST-09435,Dormant
CUST-09436,Loyal
CUST-09437,New Joiner
CUST-09438,New Joiner
CUST-09439,Dormant
CUST-09440,Loyal
CUST-09441,VIP
CUST-09442,Loyal
CUST-09443,Loyal
CUST-09444,At Risk
CUST-09445,Loyal
CUST-09446,Dormant
CUST-09447,Loyal
CUST-09448,Loyal
CUST-09449,At Risk
CUST-09450,At Risk
CUST-09451,At Risk
CUST-09452,New Joiner
CUST-09453,Loyal
CUST-09454,Dormant
CUST-09455,Loyal
CUST-09456,Dormant
CUST-09457,Dormant
CUST-09458,At Risk
CUST-09459,Loyal
CUST-09460,Dormant
CUST-09461,At Risk
CUST-09462,VIP
CUST-09463,Loyal
CUST-09464,At Risk
CUST-09465,Dormant
CUST-09466,VIP
CUST-09467,Loyal
CUST-09468,Dormant
CUST-09469,New Joiner
CUST-09470,Loyal
CUST-09471,New Joiner
CUST-09472,Loyal
CUST-09473,Dormant
CUST-09474,At Risk
CUST-09475,New Joiner
CUST-09476,Loyal
CUST-09477,Loyal
CUST-09478,New Joiner
CUST-09479,Loyal
CUST-09480,Dormant
CUST-09481,Loyal
CUST-09482,New Joiner
CUST-09483,New Joiner
CUST-09484,Loyal
CUST-09485,VIP
CUST-09486,Loyal
CUST-09487,Dormant
CUST-09488,Loyal
CUST-09489,Loyal
CUST-09490,VIP
CUST-09491,At Risk
CUST-09492,VIP
CUST-09493,Loyal
CUST-09494,Dormant
CUST-09495,Dormant
CUST-09496,VIP
CUST-09497,Dormant
CUST-09498,Dormant
CUST-09499,New Joiner
CUST-09500,Loyal
CUST-09501,At Risk
CUST-09502,At Risk
CUST-09503,At Risk
CUST-09504,Loyal
CUST-09505,Dormant
CUST-09506,Loyal
CUST-09507,New Joiner
CUST-09508,New Joiner
CUST-09509,Loyal
CUST-09510,Dormant
CUST-09511,At Risk
CUST-09512,Loyal
CUST-09513,At Risk
CUST-09514,At Risk
CUST-09515,New Joiner
CUST-09516,Dormant
CUST-09517,Loyal
CUST-09518,Loyal
CUST-09519,Loyal
CUST-09520,At Risk
CUST-09521,VIP
CUST-09522,Loyal
CUST-09523,At Risk
CUST-09524,At Risk
CUST-09525,New Joiner
CUST-09526,At Risk
CUST-09527,VIP
CUST-09528,Dormant
CUST-09529,New Joiner
CUST-09530,New Joiner
CUST-09531,Loyal
CUST-09532,Loyal
CUST-09533,Loyal
CUST-09534,Dormant
CUST-09535,Loyal
CUST-09536,New Joiner
CUST-09537,VIP
CUST-09538,Loyal
CUST-09539,Loyal
CUST-09540,Dormant
CUST-09541,New Joiner
CUST-09542,Loyal
CUST-09543,Dormant
CUST-09544,Loyal
CUST-09545,At Risk
CUST-09546,Loyal
CUST-09547,At Risk
CUST-09548,Dormant
CUST-09549,Loyal
CUST-09550,Dormant
CUST-09551,New Joiner
CUST-09552,Dormant
CUST-09553,New Joiner
CUST-09554,VIP
CUST-09555,Loyal
CUST-09556,At Risk
CUST-09557,VIP
CUST-09558,Dormant
CUST-09559,New Joiner
CUST-09560,Loyal
CUST-09561,Loyal
CUST-09562,New Joiner
CUST-09563,Dormant
CUST-09564,New Joiner
CUST-09565,At Risk
CUST-09566,Loyal
CUST-09567,VIP
CUST-09568,New Joiner
CUST-09569,Loyal
CUST-09570,VIP
CUST-09571,Dormant
CUST-09572,Dormant
CUST-09573,Dormant
CUST-09574,At Risk
CUST-09575,Dormant
CUST-09576,New Joiner
CUST-09577,Loyal
CUST-09578,VIP
CUST-09579,VIP
CUST-09580,At Risk
CUST-09581,Dormant
CUST-09582,Loyal
CUST-09583,New Joiner
CUST-09584,Dormant
CUST-09585,Dormant
CUST-09586,At Risk
CUST-09587,At Risk
CUST-09588,VIP
CUST-09589,At Risk
CUST-09590,Dormant
CUST-09591,At Risk
CUST-09592,Loyal
CUST-09593,New Joiner
CUST-09594,Dormant
CUST-09595,New Joiner
CUST-09596,Dormant
CUST-09597,Loyal
CUST-09598,Loyal
CUST-09599,Dormant
CUST-09600,Loyal
CUST-09601,Loyal
CUST-09602,Dormant
CUST-09603,At Risk
CUST-09604,Loyal
CUST-09605,VIP
CUST-09606,Dormant
CUST-09607,VIP
CUST-09608,Loyal
CUST-09609,Loyal
CUST-09610,New Joiner
CUST-09611,VIP
CUST-09612,Dormant
CUST-09613,Dormant
CUST-09614,Loyal
CUST-09615,Loyal
CUST-09616,Dormant
CUST-09617,Dormant
CUST-09618,Loyal
CUST-09619,Dormant
CUST-09620,Dormant
CUST-09621,Dormant
CUST-09622,VIP
CUST-09623,Loyal
CUST-09624,Loyal
CUST-09625,At Risk
CUST-09626,New Joiner
CUST-09627,Loyal
CUST-09628,Dormant
CUST-09629,New Joiner
CUST-09630,Dormant
CUST-09631,Loyal
CUST-09632,Loyal
CUST-09633,Loyal
CUST-09634,Dormant
CUST-09635,Loyal
CUST-09636,VIP
CUST-09637,New Joiner
CUST-09638,At Risk
CUST-09639,Dormant
CUST-09640,Loyal
CUST-09641,At Risk
CUST-09642,At Risk
CUST-09643,Dormant
CUST-09644,Dormant
CUST-09645,New Joiner
CUST-09646,New Joiner
CUST-09647,Loyal
CUST-09648,Loyal
CUST-09649,New Joiner
CUST-09650,Dormant
CUST-09651,Dormant
CUST-09652,Loyal
CUST-09653,Loyal
CUST-09654,Dormant
CUST-09655,At Risk
CUST-09656,Loyal
CUST-09657,New Joiner
CUST-09658,Loyal
CUST-09659,New Joiner
CUST-09660,Loyal
CUST-09661,At Risk
CUST-09662,Loyal
CUST-09663,At Risk
CUST-09664,Loyal
CUST-09665,Loyal
CUST-09666,Dormant
CUST-09667,Dormant
CUST-09668,Dormant
CUST-09669,Dormant
CUST-09670,Loyal
CUST-09671,Loyal
CUST-09672,At Risk
CUST-09673,Loyal
CUST-09674,New Joiner
CUST-09675,Loyal
CUST-09676,Loyal
CUST-09677,Loyal
CUST-09678,At Risk
CUST-09679,New Joiner
CUST-09680,Dormant
CUST-09681,At Risk
CUST-09682,Dormant
CUST-09683,Loyal
CUST-09684,Dormant
CUST-09685,VIP
CUST-09686,VIP
CUST-09687,Dormant
CUST-09688,Loyal
CUST-09689,At Risk
CUST-09690,Loyal
CUST-09691,Loyal
CUST-09692,At Risk
CUST-09693,Dormant
CUST-09694,At Risk
CUST-09695,New Joiner
CUST-09696,Loyal
CUST-09697,Dormant
CUST-09698,New Joiner
CUST-09699,At Risk
CUST-09700,Dormant
CUST-09701,Dormant
CUST-09702,Loyal
CUST-09703,At Risk
CUST-09704,Loyal
CUST-09705,At Risk
CUST-09706,At Risk
CUST-09707,Dormant
CUST-09708,New Joiner
CUST-09709,At Risk
CUST-09710,VIP
CUST-09711,Dormant
CUST-09712,Loyal
CUST-09713,At Risk
CUST-09714,Dormant
CUST-09715,Dormant
CUST-09716,At Risk
CUST-09717,VIP
CUST-09718,At Risk
CUST-09719,Loyal
CUST-09720,Loyal
CUST-09721,Dormant
CUST-09722,At Risk
CUST-09723,At Risk
CUST-09724,Dormant
CUST-09725,Dormant
CUST-09726,Dormant
CUST-09727,New Joiner
CUST-09728,Dormant
CUST-09729,Dormant
CUST-09730,VIP
CUST-09731,Loyal
CUST-09732,Loyal
CUST-09733,VIP
CUST-09734,Dormant
CUST-09735,VIP
CUST-09736,VIP
CUST-09737,At Risk
CUST-09738,Dormant
CUST-09739,At Risk
CUST-09740,At Risk
CUST-09741,Loyal
CUST-09742,Loyal
CUST-09743,Dormant
CUST-09744,At Risk
CUST-09745,Loyal
CUST-09746,Loyal
CUST-09747,Dormant
CUST-09748,Dormant
CUST-09749,At Risk
CUST-09750,Loyal
CUST-09751,Loyal
CUST-09752,At Risk
CUST-09753,New Joiner
CUST-09754,Loyal
CUST-09755,Dormant
CUST-09756,At Risk
CUST-09757,Dormant
CUST-09758,At Risk
CUST-09759,Loyal
CUST-09760,New Joiner
CUST-09761,Dormant
CUST-09762,Dormant
CUST-09763,Dormant
CUST-09764,At Risk
CUST-09765,New Joiner
CUST-09766,New Joiner
CUST-09767,Loyal
CUST-09768,Dormant
CUST-09769,Dormant
CUST-09770,Dormant
CUST-09771,Dormant
CUST-09772,Loyal
CUST-09773,VIP
CUST-09774,At Risk
CUST-09775,Loyal
CUST-09776,Dormant
CUST-09777,At Risk
CUST-09778,VIP
CUST-09779,New Joiner
CUST-09780,New Joiner
CUST-09781,Dormant
CUST-09782,New Joiner
CUST-09783,At Risk
CUST-09784,New Joiner
CUST-09785,New Joiner
CUST-09786,Dormant
CUST-09787,Dormant
CUST-09788,Dormant
CUST-09789,Dormant
CUST-09790,New Joiner
CUST-09791,Loyal
CUST-09792,Dormant
CUST-09793,At Risk
CUST-09794,Dormant
CUST-09795,New Joiner
CUST-09796,Loyal
CUST-09797,Loyal
CUST-09798,Loyal
CUST-09799,Dormant
CUST-09800,At Risk
CUST-09801,VIP
CUST-09802,VIP
CUST-09803,Loyal
CUST-09804,At Risk
CUST-09805,Loyal
CUST-09806,Loyal
CUST-09807,Loyal
CUST-09808,VIP
CUST-09809,Dormant
CUST-09810,VIP
CUST-09811,Dormant
CUST-09812,Dormant
CUST-09813,Dormant
CUST-09814,New Joiner
